,loss_in,loss_out,acc_top1_in,acc_top1_out,acc_top5_in,acc_top5_out
0,1.3627115,1.8527986,0.6527123,0.58033603,0.8820754999999999,0.8110309
1,1.142946,1.5961535,0.6837914,0.6315437,0.91958153,0.8420663
2,0.9305949,1.5178087,0.7654321,0.6400504,0.9583333,0.852532
3,1.429454,1.7962650000000002,0.6442759,0.5901823,0.87071145,0.8198113000000001
4,0.84351796,1.7215686000000001,0.7687295999999999,0.6093428000000001,0.9464867,0.832715
5,0.5759946,1.557289,0.8500506999999999,0.631093,0.9574468,0.8483335999999999
