,loss_in,loss_out,acc_top1_in,acc_top1_out,acc_top5_in,acc_top5_out
0,0.65912247,2.482834,0.84565073,0.4695241,0.9359058,0.75390184
1,0.88451177,2.130749,0.7852239,0.52117133,0.9267734,0.7870692
2,0.9563863,1.8306515,0.7640162,0.5696144,0.9177148,0.8205387
3,1.0764958,1.7559899,0.74863565,0.58798325,0.89903694,0.8315083
4,1.1822577,1.6753136,0.7156842,0.60358995,0.8957616,0.83968467
5,1.1813574,1.6261749,0.713422,0.61211735,0.89391375,0.8456172
