,loss_in,loss_out,acc_top1_in,acc_top1_out,acc_top5_in,acc_top5_out
0,0.85139203,2.0646343,0.79641217,0.5300059,0.9340843,0.79396176
1,0.7270171,2.0734518,0.8217659,0.5343537,0.9429158,0.79512256
2,0.69901884,2.1002274,0.8375,0.52578646,0.9425,0.79283565
3,0.54702616,2.1701126,0.86427975,0.5164499,0.960866,0.7854525
4,0.582652,2.0645115,0.86795557,0.53563863,0.951049,0.7955989
5,0.50741595,2.0884798,0.87291664,0.5351237,0.95916665,0.7936428
6,0.4427809,2.095572,0.88926035,0.52926165,0.9678228,0.7926928
7,0.43279803,2.0577097,0.9014315,0.5408468,0.9664622,0.80014414
