,val_loss,val_acc,val_top_k_categorical_accuracy,loss,acc,top_k_categorical_accuracy
0,0.9941486387308959,0.7613882865372331,0.9132321041768868,1.0350336816383812,0.7446680323464004,0.9110047681149044
1,0.9463689509175457,0.7725441586797659,0.9189649831410123,0.974998842271835,0.7598505844754774,0.9170295905970859
2,0.909963792568026,0.7821506044795944,0.9236132628710084,0.9318129522092532,0.7701960648852253,0.9217117381603152
3,0.8801503478649566,0.7894329096571299,0.9265571736240298,0.8974916343332484,0.778510319771692,0.9251200662004312
4,0.8550340332481047,0.7947009605337378,0.9293461420752517,0.8688356915515997,0.7854646860320941,0.9282357599586569
5,0.8332132070582461,0.8005887823907222,0.9312054537603793,0.8442346531141541,0.7922813418835236,0.9306456887939326
6,0.8139940165387317,0.8055469474262005,0.9335295939209072,0.8226499518834641,0.7975487580803031,0.9326080594610618
7,0.7967726235830048,0.8100402849282796,0.9352339632118823,0.8034231699266335,0.8023858295441527,0.9345360026872896
8,0.7812693408298759,0.8146885651569822,0.9366284474374933,0.7861254012560267,0.8071024048047886,0.9360852426415379
9,0.7671853737414419,0.816547877119169,0.9375581032800571,0.770455469554568,0.8114919180286702,0.9376516965029725
10,0.7542399160441579,0.8188720173720497,0.9387976447421034,0.7561320328856928,0.8156060111343532,0.9390115849720561
11,0.7423641618871083,0.8208862721347424,0.9400371864257968,0.7429599173006248,0.8184807119310736,0.9402165493825118
12,0.7314275357333136,0.8233653548741289,0.9411217851242785,0.7308077558582925,0.8213037715931187,0.9413526586669718
13,0.7212191420071332,0.8250697241835746,0.942516268943536,0.7195305297171696,0.8238686245301151,0.9421617062286402
14,0.7117512198398828,0.82770374981582,0.9436008677343706,0.7090281714552632,0.8265367601345585,0.9431428915837512
15,0.7029673130677734,0.8303377751710063,0.9448404092333581,0.699215600677429,0.8286024133973132,0.9442617871046678
16,0.6947147637965844,0.8315773162636404,0.945770065260628,0.6900251908799968,0.8307541357219786,0.9451741174199689
17,0.6869544209730599,0.8329718002306629,0.9468546636081681,0.6814053498089633,0.832940285516274,0.9460692338280836
