,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy
0,1.5575716495513916,0.6328125,0.859375,1.5230360150337219,0.63203125,0.85546875
1,1.5143369436264038,0.65625,0.86328125,1.4227136850357056,0.639453125,0.869921875
2,1.4742438793182373,0.67578125,0.8671875,1.3653921127319335,0.631640625,0.8859375
3,1.4475516392634464,0.6807692307692308,0.8692307692307693,1.2783010840415954,0.673828125,0.875390625
4,1.951200008392334,0.25,0.75,1.3558111429214477,0.67578125,0.876171875
5,1.9126889109611511,0.5,0.75,1.3681125164031982,0.671875,0.87421875
6,1.8782851696014404,0.5,0.75,1.3170394620587749,0.6524193536850714,0.8911290357189794
7,1.307909607887268,0.70703125,0.890625,1.1820546584251599,0.683760683862572,0.8910256413313059
8,1.285493791103363,0.70703125,0.890625,1.2529581785202026,0.6734375,0.88828125
9,1.263181447982788,0.71484375,0.89453125,1.2219733238220214,0.692578125,0.889453125
10,1.269750349338238,0.7153846153846154,0.8923076923076924,1.1414015173912049,0.728125,0.891015625
11,2.988799571990967,0.75,0.75,1.107234263420105,0.727734375,0.9
12,2.976229190826416,0.75,0.75,1.212636399269104,0.68046875,0.88359375
13,2.9602038860321045,0.75,0.75,1.296332835382031,0.6951612937834954,0.8766129043794447
14,1.1959948539733887,0.7265625,0.90625,1.078617335180951,0.7504273507330153,0.895726495828384
15,1.1804176568984985,0.73046875,0.90625,1.071681022644043,0.7390625,0.904296875
16,1.1647517681121826,0.734375,0.90625,1.1450313210487366,0.712109375,0.89921875
17,1.1498495780504667,0.7384615384615385,0.9038461538461539,1.0859019994735717,0.728515625,0.90234375
18,1.1471417546272278,0.75,1.0,1.117934650182724,0.7078125,0.89921875
19,1.1326464414596558,0.75,1.0,0.9787484705448151,0.742578125,0.9265625
20,1.1147534847259521,0.75,1.0,1.0112051202404884,0.7491935460798202,0.9161290357189794
21,1.1092461347579956,0.74609375,0.90625,1.0571002719748734,0.7393162391124628,0.8935897438954085
22,1.0963088274002075,0.74609375,0.91015625,1.0186371028423309,0.7484375,0.90859375
23,1.0841126441955566,0.74609375,0.91015625,0.9799385011196137,0.776171875,0.923046875
24,1.0583806031025373,0.7538461538461538,0.9115384615384615,0.9407197296619415,0.751953125,0.923828125
25,0.1493973582983017,1.0,1.0,0.9792580544948578,0.762890625,0.913671875
26,0.14340080320835114,1.0,1.0,0.9178925812244415,0.75546875,0.93515625
27,0.13724860548973083,1.0,1.0,1.0061000516337733,0.7467741958556636,0.9266129009185299
28,1.0258326530456543,0.75,0.9140625,0.9029185646619552,0.7863247865285629,0.9341880339842576
29,1.0159469842910767,0.75390625,0.9140625,0.8058545887470245,0.810546875,0.9375
30,1.0064988136291504,0.76171875,0.9140625,0.8821459114551544,0.782421875,0.91796875
31,0.9862399431375357,0.7730769230769231,0.9153846153846154,0.9809965014457702,0.754296875,0.915625
32,0.3035224378108978,1.0,1.0,0.9741393983364105,0.759765625,0.91796875
33,0.2974024564027786,1.0,1.0,0.9374579012393951,0.744921875,0.92890625
34,0.29127851128578186,1.0,1.0,0.8210500957504395,0.783064514975394,0.9370967718862718
35,0.9511593580245972,0.78125,0.91796875,0.8803322861337254,0.795299145197257,0.9239316237278473
36,0.9426383972167969,0.78125,0.91796875,0.8614418685436249,0.77734375,0.936328125
37,0.93388831615448,0.78515625,0.921875,0.9988966405391693,0.741015625,0.90390625
