,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy
0,1.0301601886749268,0.7265625,0.9140625,1.1271011181499646,0.7165421195652174,0.90234375
1,0.9895793596903483,0.73828125,0.91796875,1.0818604723266934,0.7522078804347826,0.9042119565217391
2,1.0046151479085286,0.75,0.9192708333333334,1.0177489415459011,0.7618885869565217,0.9145720108695652
3,0.9973652362823486,0.7578125,0.91796875,0.965911865234375,0.7620584239130435,0.9137228260869565
4,0.9702262750038734,0.759999999816601,0.9230769274784969,0.9303688795670219,0.7856657608695652,0.9120244565217391
5,0.9511491060256958,0.7753623127937317,0.9130434989929199,1.0007291202959807,0.7505095108695652,0.9035326086956522
6,0.9253237247467041,0.782608687877655,0.9130434989929199,0.9068023133897052,0.7712557793766186,0.9261828484759133
7,0.7622702320416769,0.828125,0.9453125,0.8374760695125746,0.7941576086956522,0.9351222826086957
8,0.742732584476471,0.83203125,0.9453125,0.8597875263379968,0.8019701086956522,0.9222146739130435
9,0.8017236987749735,0.7955729166666666,0.9375,0.7096000702484794,0.8213315217391305,0.9526154891304348
10,0.8219282627105713,0.7890625,0.93359375,0.8161025513773379,0.8096127717391305,0.9183084239130435
11,0.8429660457831163,0.7876923067753132,0.9323076974428617,0.8710818316625513,0.7836277173913043,0.9234035326086957
12,0.9727596044540405,0.7753623127937317,0.8985507488250732,0.8664969257686449,0.7924592391304348,0.9227241847826086
13,0.9593852758407593,0.782608687877655,0.8985507488250732,0.8241844444841475,0.7867306965137877,0.9347207402046445
14,0.8863816658655802,0.77734375,0.921875,0.8166167399157649,0.80078125,0.9332540760869565
15,0.8723536332448324,0.78515625,0.921875,0.7119989757952483,0.8165760869565217,0.9456521739130435
16,0.6827319463094076,0.8333333333333334,0.94140625,0.7510866496873938,0.8172554347826086,0.9383491847826086
17,0.5838814377784729,0.85546875,0.953125,0.6652899047602778,0.829483695652174,0.9504076086956522
18,0.59795920922206,0.8507692265510559,0.952307694875277,0.6904402841692385,0.8318614130434783,0.9476902173913043
19,0.6775699257850647,0.8333333134651184,0.9492753744125366,0.6545165362565414,0.83984375,0.9441236413043478
