,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy
0,0.7479400038719177,0.80078125,0.9375,0.7589335044225057,0.791015625,0.9543619791666667
1,0.897917125906263,0.72265625,0.9453125,0.69219195942084,0.7999348958333333,0.9599609375
2,0.9022325107029506,0.75390625,0.9375,0.7446577062209447,0.7895833333333333,0.95625
3,0.8320045471191406,0.75390625,0.9453125,0.7030188173055649,0.7971354166666667,0.9612630208333334
4,0.9615723661014012,0.7578125,0.94140625,0.7072416762510936,0.7981770833333334,0.9607421875
5,0.6975458860397339,0.79296875,0.9609375,0.6603805710872014,0.8100260416666667,0.96484375
6,0.8098753690719604,0.7857142686843872,0.9610389471054077,0.6960770941291772,0.79986168825445,0.9597510372949339
7,0.7853002122470311,0.796875,0.93359375,0.6943917934632787,0.8100591717308716,0.9587771203077443
8,0.7528026103973389,0.7734375,0.95703125,0.6616603414217631,0.8159505208333333,0.9638020833333333
9,0.6740856085504804,0.8046875,0.9609375,0.653519810239474,0.8011067708333334,0.9669921875
10,0.717736005783081,0.78125,0.96875,0.6206904550393423,0.8140625,0.9712239583333333
11,0.756833553314209,0.7890625,0.96484375,0.5670702517032623,0.8287109375,0.9768229166666667
12,0.7876304388046265,0.796875,0.953125,0.6236971080303192,0.8053385416666666,0.9686848958333333
13,0.7343044536454337,0.7792207598686218,0.9610389471054077,0.5797972769328338,0.8114799435867478,0.9759336096122552
14,0.7230764627456665,0.78125,0.953125,0.5531659203795208,0.8240631161983824,0.9760683760135132
15,0.8169769048690796,0.75,0.9609375,0.619305228193601,0.8215494791666667,0.9675130208333333
16,0.7901412844657898,0.76953125,0.94921875,0.5918053527673085,0.8095703125,0.97578125
17,0.6000865697860718,0.82421875,0.97265625,0.6176981866359711,0.809375,0.9719401041666667
18,0.6230255365371704,0.8359375,0.97265625,0.6480329086383184,0.815625,0.9682291666666667
19,0.6441266536712646,0.81640625,0.95703125,0.5388568386435508,0.8203776041666667,0.9787760416666667
20,0.6492872067860195,0.8051947951316833,0.9675324559211731,0.5580689216591675,0.8219917001565957,0.9795988925100197
21,0.6758143901824951,0.7734375,0.95703125,0.5631283265677508,0.819592373266101,0.9774490465230647
22,0.6471901365688869,0.80078125,0.96875,0.5360516414046288,0.8307942708333333,0.9774088541666667
23,0.6585870640618461,0.796875,0.96484375,0.6113845457633337,0.8175130208333333,0.9708333333333333
24,0.761303186416626,0.7734375,0.95703125,0.5389433811108272,0.8298177083333333,0.9821614583333333
25,0.6115435021264213,0.8203125,0.9765625,0.5471472601095836,0.8229817708333333,0.9767578125
26,0.5898489952087402,0.8359375,0.96875,0.5823762680093447,0.8237630208333333,0.9755208333333333
27,0.6986199617385864,0.8246753215789795,0.9740259647369385,0.5967825276145962,0.8158367900597769,0.9749654218533886
28,0.811379040990557,0.7734375,0.94921875,0.535785320136674,0.8291255751069951,0.9816568047337279
29,0.5378652811050415,0.83203125,0.97265625,0.5490869278709094,0.8244140625,0.9774088541666667
30,0.5225991691861834,0.82421875,0.97265625,0.5502441316843033,0.8219401041666666,0.9807942708333334
31,0.6183536648750305,0.81640625,0.97265625,0.5652802541851998,0.8190104166666666,0.980078125
32,0.5998115965298244,0.828125,0.9765625,0.548052255809307,0.8246744791666667,0.9785807291666667
33,0.7000483274459839,0.80078125,0.97265625,0.5711083347598712,0.8216145833333334,0.97734375
34,0.6859926581382751,0.7792207598686218,0.9610389471054077,0.5135072229231706,0.8399031801012706,0.9865145228215768
35,0.5717943906784058,0.84375,0.96484375,0.48660131356655023,0.8413543719511766,0.9886916502301117
36,0.5688862460000175,0.80078125,0.98828125,0.5406039446592331,0.8261067708333333,0.9800130208333333
37,0.6951507074492318,0.80078125,0.96875,0.5327191029985746,0.8283854166666667,0.9826822916666667
38,0.606116771697998,0.828125,0.9765625,0.563557912906011,0.8147786458333334,0.9813802083333333
39,0.5617163862500872,0.828125,0.9765625,0.5467309365669887,0.8348958333333333,0.9810546875
40,0.6862090740885053,0.78515625,0.96484375,0.5283808345595996,0.8252604166666667,0.9807942708333334
