,val_loss,val_acc,val_top_k_categorical_accuracy,loss,acc,top_k_categorical_accuracy
0,0.5712581062316895,0.84765625,0.9534375,0.6520872584411076,0.8396519252232143,0.9464808872767857
1,0.563599169254303,0.86265625,0.94546875,0.6221411570108363,0.8451625279017857,0.9510323660714286
2,0.6093411660194397,0.85640625,0.960625,0.5827598283067346,0.8566196986607143,0.9537702287946429
3,0.6583399248123168,0.84578125,0.93828125,0.5737490860213127,0.8563232421875,0.9557407924107143
4,0.5221300506591797,0.8721875,0.96421875,0.5632377841642925,0.8612583705357143,0.9554966517857143
5,0.5049232947826385,0.87,0.96453125,0.541415997115629,0.8618338448660714,0.9583391462053571
6,0.5349238396175114,0.8721364761735249,0.9530463045636974,0.5287872700956868,0.8676455090623698,0.9610804728526386
7,0.5033257150650025,0.88546875,0.95796875,0.5085116340113538,0.8706926618303571,0.9611990792410714
8,0.45550624012947083,0.88375,0.9659375,0.5204904719388911,0.8699253627232143,0.9583391462053571
9,0.5074840569496155,0.876875,0.9540625,0.4637292107301099,0.8840506417410714,0.9632393973214286
10,0.45969943404197694,0.88515625,0.96609375,0.49884158106786863,0.8788190569196429,0.9620710100446429
11,0.5437728571891784,0.87,0.96078125,0.4589262558147311,0.8826904296875,0.9675467354910714
12,0.4948820853233337,0.87984375,0.95859375,0.4554549530148506,0.8839111328125,0.9671107700892857
13,0.39983043302180415,0.9020308709744996,0.9696181972660155,0.4618683936521047,0.8830482285565163,0.96652499184752
14,0.4503059983253479,0.89546875,0.9621875,0.4574205356517008,0.8849748883928571,0.9663783482142857
15,0.40969117760658263,0.90109375,0.96765625,0.4309806457853743,0.8925432477678571,0.967529296875
16,0.4478940176963806,0.89296875,0.96265625,0.42187659216246437,0.8939557756696429,0.9681570870535714
17,0.39766300201416016,0.908125,0.9628125,0.4310716660693288,0.893798828125,0.9681396484375
18,0.4650269150733948,0.883125,0.97125,0.42230153516201036,0.891357421875,0.9687325613839286
19,0.4632779240608215,0.89,0.9653125,0.4280988953209349,0.8904331752232143,0.9684012276785714
20,0.4246141282162174,0.8921202290842535,0.9632818851889293,0.4199739133691113,0.8977484276751212,0.9680705332120405
21,0.3365514302253723,0.91109375,0.975,0.3957137658393809,0.9030412946428571,0.971435546875
22,0.45606479048728943,0.88890625,0.9596875,0.40304958999955226,0.8977399553571429,0.9692034040178571
23,0.4039832532405853,0.8990625,0.9675,0.3940091651997396,0.9011928013392857,0.9710693359375
24,0.4180282402038574,0.908125,0.96546875,0.39021394468311754,0.900634765625,0.9725341796875
25,0.4366274344921112,0.9009375,0.96109375,0.3898075860259788,0.9034249441964286,0.9715924944196429
26,0.4071292555332184,0.9053125,0.9640625,0.4088337417425854,0.8956473214285714,0.9696044921875
27,0.4083545045916575,0.892445168022602,0.9733549962771995,0.3947820161369537,0.9015771544052086,0.9700200218806642
28,0.4133786022663116,0.908125,0.965625,0.3834999920800328,0.9046456473214286,0.9733363560267857
29,0.38563733696937563,0.9028125,0.96890625,0.38710757145392044,0.9033028738839286,0.9721854073660714
30,0.44712912797927856,0.88921875,0.9584375,0.3767029667007072,0.9045235770089286,0.9718017578125
31,0.37950692176818845,0.91125,0.969375,0.3648966647950666,0.9112548828125,0.9722202845982143
