,val_loss,val_acc,val_top_k_categorical_accuracy,loss,acc,top_k_categorical_accuracy
0,1.0918991922546712,0.7166614380793995,0.9101035456916251,1.1706790678472079,0.6966200080278983,0.8997507277630479
1,1.0380280372076809,0.7298399755339059,0.9168497014090601,1.100335885189766,0.7138598846036851,0.9073160527871149
2,0.9972355160026443,0.7409789762902417,0.9199874492173364,1.050775835979834,0.7257482524806876,0.9126501298739143
3,0.9641067030514375,0.7496077820429579,0.9229683084176706,1.011564646012916,0.7361897955322402,0.9168337197312251
4,0.9361541234178905,0.7571383756382323,0.9250078451158411,0.9788290167631204,0.7452891034811643,0.9197273693821247
5,0.9120849051892963,0.762315657619851,0.9272042664570385,0.9507255164634391,0.7530287447456061,0.9226733139146958
6,0.8909478238805694,0.7689049256270606,0.9290869152579593,0.9261474716652347,0.7601234158980108,0.9250963097334153
7,0.8721042344253714,0.7731408858172079,0.9322246627108894,0.9042025377249305,0.7651437237404987,0.9271706730391761
8,0.855148178135148,0.7781612797519575,0.9331659861294723,0.8843602529266886,0.7707392751940942,0.9291055833534684
9,0.8397860143638757,0.7822403515024846,0.9347348602019323,0.8663437103409332,0.7753760873027703,0.9307615876609261
10,0.825860084281433,0.7858487615624228,0.9355192962656359,0.8499312227750678,0.7798211515299943,0.9325919082399289
11,0.8131119584752955,0.7888296205944352,0.9363037341247729,0.8347375057416253,0.7839698781612571,0.9337946903271916
12,0.801342822277026,0.7922811422147532,0.9374019443558644,0.8207066730912909,0.7872644551673047,0.9349626091697042
13,0.7904438796109229,0.795575776648514,0.9375588327767821,0.8076189068431339,0.7908553698202249,0.936008506632733
14,0.7803409928657584,0.798713524662517,0.9391277072232908,0.7954539696516141,0.7943242630749592,0.9369672459662236
15,0.7709330965405091,0.8009099472754795,0.9397552546790524,0.7840744745051428,0.7971133229832964,0.9382223229382746
16,0.7621641488407411,0.8040476934566444,0.9400690313525659,0.7734224464405549,0.7997106350268058,0.9391984939118033
