,val_loss,val_acc,val_top_k_categorical_accuracy,loss,acc,top_k_categorical_accuracy
0,1.066461771474442,0.7270448140237294,0.9031651510560225,1.1184683974109262,0.7117838552730581,0.9051929739190931
1,1.0136190196332868,0.7425571915984565,0.9089627078019575,1.0536560433809465,0.729053148343541,0.9115470988424683
2,0.9728567744452017,0.7552491388362764,0.9139768088809079,1.0066086831137744,0.7416221297364393,0.9162822276462268
3,0.9394376654305154,0.7644938885212991,0.918677530741475,0.9690586950690846,0.7515276012328015,0.9200250683431308
4,0.9111352733630291,0.7706048265963429,0.9216546539190382,0.9376090952810624,0.7593440453921898,0.9233326950339373
5,0.8866492613510292,0.7742087114047795,0.9238483235963794,0.910506782145449,0.7660637501429862,0.9262573333710716
6,0.8649680760914686,0.7790661227998222,0.9254152293453318,0.8866917706361013,0.7719478439870091,0.9285204463171253
7,0.8457234543119243,0.7839235343256179,0.9276088990973889,0.8654729226220212,0.7776752606983971,0.9301742596801683
8,0.8283580529095798,0.7884675643915519,0.9304293326844395,0.8463649350579165,0.7826541092463312,0.9320717929222788
9,0.8125524763700843,0.791601378280367,0.931996238508108,0.8290160927245322,0.7872847866663795,0.933795240545971
10,0.7981777227212553,0.7961454082529061,0.9335631453217627,0.8131363999824297,0.7917065612598625,0.935135699786937
11,0.7849676698511651,0.7992792232437815,0.9346599802631675,0.798527336587747,0.7960412931307784,0.9364935674981221
12,0.7728161960139763,0.8031964905394241,0.9351300523408862,0.7850382212773381,0.7995926396684859,0.9375903069419934
13,0.7615592389859888,0.8064869951768491,0.9362268871702172,0.7725184694672623,0.8030917605184889,0.9386174120754094
14,0.7511112122317535,0.8085239730221991,0.9370103406144026,0.7608713693191105,0.8060686245578546,0.9395400658188894
15,0.7414317071082935,0.8119711692674674,0.9382638661363064,0.7499941478413842,0.8097244224937991,0.9404801280886205
16,0.7323484953501052,0.8140081483082725,0.9382638672944036,0.7397946129736664,0.8124227495165092,0.9413157390950067
17,0.7239175887550168,0.8166718901193691,0.938733938251383,0.7302293859646205,0.8147206796707097,0.9421687585570849
18,0.7160173872353253,0.8190222504145671,0.9395173927976285,0.7212157385110577,0.8170360183189949,0.9430565951982564
19,0.7086597380874224,0.8210592283533121,0.939987463754608,0.7127242407545087,0.8194558084101352,0.9438225719730471
20,0.7017100392856855,0.8234095899373601,0.9410842986212969,0.7046997135220477,0.8215274272322719,0.9444318715913372
21,0.6952178595731789,0.8252898781735185,0.9420244438787942,0.6971146789624445,0.8237209059674828,0.9450237627362955
22,0.6890583118276139,0.8273268571956447,0.9428078973229795,0.6899259102532739,0.8256532562620956,0.9459115993214349
23,0.6832860801071255,0.8293638361430549,0.9429645868948133,0.6831011263031673,0.8278293264886951,0.9465034904311137
24,0.6778541876581611,0.8309307430314256,0.9439047321523106,0.6766393535900002,0.8297616767864209,0.9470431558738406
25,0.6727360835347345,0.8323409593019393,0.9442181124727541,0.6705112219688991,0.8312414045310453,0.9474435527184846
26,0.6679141195879129,0.8337511743956769,0.944374803165327,0.6646947251970721,0.8329126264203395,0.9478439496866066
27,0.6633774613893282,0.834848010457821,0.9451582577676094,0.6591716452880758,0.8344619883612798,0.9482791636719514
28,0.659103856550717,0.8364149173275126,0.9453149473954802,0.6539140034970816,0.8360461674636738,0.9487317863423049
29,0.6550867519233713,0.8370416801164831,0.9457850205005429,0.6489363750331804,0.837456261032735,0.9492888603112829
30,0.6512817667965902,0.8390786590638933,0.9460984018856886,0.6441959382242834,0.8386748602547884,0.9496370315066146
31,0.647677347713113,0.8400188021546283,0.9464117833081923,0.6396751267930798,0.840032728068699,0.950037428386538
32,0.6442497063490038,0.8414290183317471,0.9471952367523777,0.6353385834075854,0.8414950472580187,0.950403008164153
33,0.6410178439029143,0.8433093067360163,0.9476653076906781,0.6311889574570615,0.8426788294244572,0.950803405146802
34,0.6379298121530933,0.844092761207546,0.9479786890384658,0.6272302800445274,0.844071514346902,0.9512038019945588
35,0.6350157504655545,0.844092761207546,0.9487621436033904,0.6234270821297448,0.8449245338618995,0.9514475219410724
36,0.6322570021195084,0.8447195239218004,0.9493889063736818,0.6197900973177263,0.8460909074636944,0.9517260588550025
37,0.6296367332764233,0.8448762147264471,0.9498589785261163,0.6163172630437115,0.8471876468961519,0.9521264557556786
38,0.6271691991221154,0.8455029763199625,0.9501723587531649,0.6129947097438077,0.8480232578465059,0.9524398098777554
39,0.6248220428147312,0.845973048509755,0.9501723587531649,0.6098065401548056,0.8488066430624619,0.95259648696681
40,0.6225799732599017,0.8462864297081109,0.9504857412216918,0.6067460254245886,0.8493985341897804,0.9529272496535304
41,0.6204772222307325,0.8467565018979033,0.9507991215608144,0.6038135267733041,0.8503734136531316,0.9531187437629205
42,0.6184358511812371,0.8465998112426885,0.9512691947592721,0.6009810082857616,0.8509130790460522,0.9534495064994472
43,0.6165189056402461,0.8469131925717972,0.9514258854518449,0.5982780940255471,0.851800915677885,0.9536932263785147
