,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy
0,1.05177643597126,0.7228515625,0.9087890625,1.0580504406034277,0.7241156074438202,0.9166410639044944
1,0.9555654376745224,0.7482421875,0.9173828125,1.013076992517107,0.7391151685393258,0.9230929599719101
2,1.0051207840442657,0.7353515625,0.92373046875,1.0031374930665735,0.7391700316011236,0.9215348490168539
3,0.9299228921532631,0.75791015625,0.931640625,0.9334372149759464,0.7565287043539326,0.9263408532303371
4,0.9539216503500938,0.74638671875,0.93388671875,0.9255733168526982,0.757373595505618,0.9271747717696629
5,0.904966638982296,0.76484375,0.9361328125,0.9035221211026224,0.7698604283707865,0.9322770365168539
6,0.93609741863586,0.7637727771541314,0.9222936767601635,0.8872281076268766,0.7724664758025241,0.9314370364880147
7,0.9121319770812988,0.76103515625,0.9306640625,0.871306128716201,0.7688948384831461,0.9362491221910112
8,0.8822542980313302,0.7716796875,0.92509765625,0.8491101263279326,0.7818205758426966,0.9358760533707865
9,0.8398129433393479,0.77607421875,0.9416015625,0.8577679708767473,0.7767951193820225,0.9340984901685393
10,0.8630014583468437,0.774609375,0.93525390625,0.8329872842250245,0.7841467696629213,0.9356785463483146
11,0.8184641495347023,0.78095703125,0.94609375,0.8334372331587117,0.7849477703651685,0.9373244382022472
12,0.8483286008238793,0.76904296875,0.93359375,0.8166842671592583,0.7878445400280899,0.939892029494382
13,0.8281769336994821,0.7918542346387047,0.9319399788320895,0.8019687669526292,0.7926196977154328,0.9388770353038044
14,0.8589399844408036,0.78017578125,0.94150390625,0.790928307209122,0.7898525280898876,0.942064606741573
15,0.8646521821618081,0.78486328125,0.930078125,0.8018477682986956,0.791772735252809,0.9384655898876404
16,0.8313322588801384,0.77265625,0.935546875,0.7797695356473494,0.7955473139044944,0.9430521418539326
17,0.6996682167053223,0.80576171875,0.952734375,0.7903317989927999,0.7993548103932584,0.9414281952247191
18,0.8165484264492988,0.778125,0.93369140625,0.7749653173966354,0.7974455758426966,0.9427887991573034
19,0.848675112426281,0.79609375,0.9326171875,0.7698032008797935,0.8062126931179775,0.9423389220505618
20,0.7300586748225385,0.7975348349425059,0.9496248634298514,0.7640204998880903,0.80292293547817,0.9419392637059842
21,0.7858754172921181,0.7935546875,0.93857421875,0.7467678720026873,0.8074306530898876,0.9441274578651685
22,0.7371048703789711,0.80009765625,0.9470703125,0.7555264276400041,0.8055762816011236,0.9434252106741573
23,0.7541161611676216,0.7953125,0.94345703125,0.7527541613645767,0.8046106917134831,0.9457952949438202
24,0.817667393386364,0.78369140625,0.94228515625,0.7423697010184942,0.80859375,0.9432496488764045
25,0.8205559924244881,0.79990234375,0.935546875,0.7604653061775679,0.8014176615168539,0.9427449087078652
26,0.7346533715724946,0.8087890625,0.94580078125,0.7516128469384118,0.8057079529494382,0.9460366924157303
27,0.804124118951612,0.7850951384792368,0.9408033830418899,0.7279558327016771,0.812795029341287,0.946593408829347
