,loss_in,loss_out,acc_top1_in,acc_top1_out,acc_top5_in,acc_top5_out
0,0.692736,1.5138857,0.8,0.64242136,0.96,0.8548394
1,0.72102296,1.5385551000000002,0.84,0.6360256,0.93,0.8521542
2,0.39737087,1.6322159,0.89528793,0.61700004,0.9842931999999999,0.84071845
3,0.57178587,1.8465023,0.89086294,0.5810550999999999,0.9593908999999999,0.8201655000000001
4,0.4805316,2.2389490000000003,0.9033943000000001,0.51830554,0.96475196,0.7790486999999999
5,0.63855296,2.2928889999999997,0.84784013,0.49540558,0.95357835,0.7693791
6,0.83252674,2.0857193,0.80742913,0.5276185,0.9289671,0.79454935
7,1.1263148,1.5928612,0.7278164,0.6202944,0.90302247,0.84816056
8,1.2312864,1.5816487,0.7084406999999999,0.62017757,0.890625,0.851125
